state,pincode,year,quater,transaction_count,transaction_amount
arunachal pradesh,791102,2019,q3,20744,50221808.10965951
arunachal pradesh,791113,2019,q3,19591,49174022.06411387
arunachal pradesh,790116,2019,q3,19201,53454221.51239009
arunachal pradesh,790104,2019,q3,18759,57742402.565546624
arunachal pradesh,792103,2019,q3,17253,38310432.22806125
arunachal pradesh,790101,2019,q3,15882,43198540.62981644
arunachal pradesh,792001,2019,q3,15645,35020210.50538105
arunachal pradesh,791109,2019,q3,14867,29287244.191191502
arunachal pradesh,791110,2019,q4,46210,135166318.90100121
arunachal pradesh,791111,2019,q4,38960,109780309.4691897
arunachal pradesh,791113,2019,q4,25720,67044021.64216873
arunachal pradesh,791102,2019,q4,25493,64172690.788512394
arunachal pradesh,790104,2019,q4,23418,71137191.35286346
arunachal pradesh,792103,2019,q4,22297,45950095.40587128
arunachal pradesh,790101,2019,q4,22263,69716144.70739502
arunachal pradesh,790116,2019,q4,21777,62382535.12190032
arunachal pradesh,792001,2019,q4,18262,41638209.32032033
arunachal pradesh,791109,2019,q4,17833,33159442.663443036
arunachal pradesh,791110,2020,q1,53858,134164730.89583132
arunachal pradesh,791111,2020,q1,44651,118592432.50755887
arunachal pradesh,791113,2020,q1,40087,114373417.73145652
arunachal pradesh,791102,2020,q1,30846,73201195.2353644
arunachal pradesh,792103,2020,q1,27462,65003236.302331895
arunachal pradesh,790116,2020,q1,25027,68279455.36544603
arunachal pradesh,790104,2020,q1,24414,66277727.27349471
arunachal pradesh,792001,2020,q1,23370,55255805.31059417
arunachal pradesh,791001,2020,q1,22588,54519489.86110417
arunachal pradesh,791109,2020,q1,22374,43679801.42383069
arunachal pradesh,791110,2020,q2,66660,161486745.43774873
arunachal pradesh,791111,2020,q2,58840,143307742.43547845
arunachal pradesh,791102,2020,q2,50996,97581020.8441248
arunachal pradesh,791113,2020,q2,49710,128006452.94220668
arunachal pradesh,792103,2020,q2,39797,83935770.26695053
arunachal pradesh,791001,2020,q2,38760,84597533.513517
arunachal pradesh,790104,2020,q2,34466,94485243.39779145
arunachal pradesh,792001,2020,q2,33392,72498626.74427575
arunachal pradesh,790116,2020,q2,28051,69882584.56823947
arunachal pradesh,790101,2020,q2,27329,80597964.5697464
arunachal pradesh,791113,2020,q3,85276,286434881.1365983
arunachal pradesh,791110,2020,q3,83578,224119989.3692662
arunachal pradesh,791111,2020,q3,73373,201615153.49178126
arunachal pradesh,791102,2020,q3,59485,147103673.02159554
arunachal pradesh,792103,2020,q3,43165,97856482.63015749
arunachal pradesh,790104,2020,q3,42704,140524891.73905784
arunachal pradesh,792001,2020,q3,40143,98429547.73142855
arunachal pradesh,791001,2020,q3,39931,105026195.69865745
arunachal pradesh,790116,2020,q3,34849,106829704.02580261
arunachal pradesh,790101,2020,q3,31126,106324283.79932615
arunachal pradesh,791110,2020,q4,115682,355243299.60706156
arunachal pradesh,791113,2020,q4,100879,340893583.5488197
arunachal pradesh,791111,2020,q4,96702,282834295.4196955
arunachal pradesh,791102,2020,q4,74774,202391786.32094023
arunachal pradesh,792103,2020,q4,53234,132562026.23941663
arunachal pradesh,791001,2020,q4,51950,144602123.97611114
arunachal pradesh,792001,2020,q4,51529,123814287.8204747
arunachal pradesh,790104,2020,q4,51050,182176489.64400375
arunachal pradesh,790116,2020,q4,40492,120719478.22915718
arunachal pradesh,790101,2020,q4,36197,118862457.89585006
arunachal pradesh,791113,2021,q1,127025,394958954.74942803
arunachal pradesh,791110,2021,q1,119184,404502103.3179444
arunachal pradesh,791111,2021,q1,89356,307014656.8532768
arunachal pradesh,791102,2021,q1,68000,211432038.67254648
arunachal pradesh,792103,2021,q1,53040,141156670.32558545
arunachal pradesh,791001,2021,q1,50407,164065117.88460803
arunachal pradesh,792001,2021,q1,48954,130623865.61265224
arunachal pradesh,790104,2021,q1,39581,151312863.21053433
arunachal pradesh,791109,2021,q1,39332,128400296.63511801
arunachal pradesh,790116,2021,q1,38205,115157748.78556368
arunachal pradesh,791113,2021,q2,170268,432196673.5193349
arunachal pradesh,791110,2021,q2,160245,449983951.208361
arunachal pradesh,791111,2021,q2,122368,333974912.1268044
arunachal pradesh,791102,2021,q2,87524,235678147.9304313
arunachal pradesh,792103,2021,q2,76949,179343401.62470114
arunachal pradesh,791001,2021,q2,68927,214550532.0577654
arunachal pradesh,792001,2021,q2,64602,146046509.47044832
arunachal pradesh,790104,2021,q2,52742,184653080.7391938
arunachal pradesh,790116,2021,q2,52323,145624699.2825492
arunachal pradesh,790101,2021,q2,48726,157622337.23185942
arunachal pradesh,791113,2021,q3,225427,582965112.523323
arunachal pradesh,791110,2021,q3,207417,603165812.3057537
arunachal pradesh,791111,2021,q3,153845,442067361.42168665
arunachal pradesh,791102,2021,q3,105715,296166087.7681337
arunachal pradesh,792103,2021,q3,88032,194244543.03871346
arunachal pradesh,792001,2021,q3,80894,180486995.1464384
arunachal pradesh,791001,2021,q3,77128,259793926.03333136
arunachal pradesh,790116,2021,q3,66461,197947119.60324338
arunachal pradesh,790104,2021,q3,65008,261069265.84552905
arunachal pradesh,790101,2021,q3,61516,220804392.11302128
arunachal pradesh,791113,2021,q4,279958,685093585.2469286
arunachal pradesh,791110,2021,q4,258928,718387355.2085327
arunachal pradesh,791111,2021,q4,206496,557846901.7603153
arunachal pradesh,791102,2021,q4,134017,368703032.41367143
arunachal pradesh,792103,2021,q4,115871,238038756.74938503
arunachal pradesh,792001,2021,q4,101771,220359430.80701947
arunachal pradesh,791001,2021,q4,93449,317887115.43826216
arunachal pradesh,791109,2021,q4,84621,218599005.03410858
arunachal pradesh,790116,2021,q4,81804,235869670.0305156
arunachal pradesh,790101,2021,q4,77658,269438817.2199306
arunachal pradesh,791113,2022,q1,336780,819363323.7219163
arunachal pradesh,791110,2022,q1,332485,853173424.1985552
arunachal pradesh,791111,2022,q1,262617,658150204.3789485
arunachal pradesh,791102,2022,q1,159945,417052440.2856392
arunachal pradesh,792103,2022,q1,129210,277477788.7356235
arunachal pradesh,792001,2022,q1,121068,265189556.26145488
arunachal pradesh,791109,2022,q1,111918,254266306.42573798
arunachal pradesh,791001,2022,q1,105769,364396148.4248719
arunachal pradesh,792110,2022,q1,84017,238200426.2222041
arunachal pradesh,790116,2022,q1,82546,221708919.60946545
arunachal pradesh,791110,2022,q2,449672,1063144517.2715561
arunachal pradesh,791111,2022,q2,365813,825171645.8623393
arunachal pradesh,791113,2022,q2,293972,636386755.5775489
arunachal pradesh,791102,2022,q2,202400,506976441.13093287
arunachal pradesh,792103,2022,q2,171123,328590056.9824293
arunachal pradesh,792001,2022,q2,168260,347653259.94772595
arunachal pradesh,791109,2022,q2,160963,328923537.81103456
arunachal pradesh,791001,2022,q2,138781,429415327.4851847
arunachal pradesh,792110,2022,q2,104904,274482044.040218
arunachal pradesh,790116,2022,q2,104888,264639160.7241699
arunachal pradesh,791110,2022,q3,493396,989512226.2480668
arunachal pradesh,791111,2022,q3,430374,859784995.1774595
arunachal pradesh,791113,2022,q3,350164,659314612.6108431
arunachal pradesh,791102,2022,q3,223033,502704075.98509526
arunachal pradesh,792001,2022,q3,177984,312906039.70234203
arunachal pradesh,791109,2022,q3,171234,304861466.0199954
arunachal pradesh,792103,2022,q3,168900,302218714.13136125
arunachal pradesh,791001,2022,q3,156417,457311028.7111173
arunachal pradesh,791112,2022,q3,122875,208103072.98784313
arunachal pradesh,790116,2022,q3,119024,273945831.9687789
arunachal pradesh,791110,2022,q4,579246,1065690345.4630343
arunachal pradesh,791111,2022,q4,486688,876349333.7857587
arunachal pradesh,791113,2022,q4,386008,654736963.6475468
arunachal pradesh,791102,2022,q4,261421,545042068.6599071
arunachal pradesh,792103,2022,q4,210161,343379974.78242886
arunachal pradesh,792001,2022,q4,208541,333708831.3015753
arunachal pradesh,791001,2022,q4,204796,538239069.5092747
arunachal pradesh,791109,2022,q4,199942,337367639.30005294
arunachal pradesh,791112,2022,q4,153846,233172634.3808441
arunachal pradesh,791120,2022,q4,140090,339456055.3039629
assam,782127,2018,q1,36278,55685104.31004669
assam,782126,2018,q1,19015,29531618.71952273
assam,781010,2018,q1,17827,17537571.597366832
assam,781032,2018,q1,12544,16344758.303072494
assam,781039,2018,q1,12320,11675419.253198598
assam,781022,2018,q1,11160,21394161.557452165
assam,781001,2018,q1,10964,14211878.220937155
assam,781005,2018,q1,9017,11227244.310914159
assam,781038,2018,q1,8676,13458100.482520536
assam,782123,2018,q1,8395,9021445.995110027
assam,782127,2018,q2,48384,116170095.69804743
assam,781010,2018,q2,28765,34543064.75993969
assam,781032,2018,q2,23020,37069985.80605326
assam,782126,2018,q2,21573,43770461.5297259
assam,781022,2018,q2,18670,42156397.49324472
assam,781001,2018,q2,16484,28303495.144346286
assam,781039,2018,q2,16265,16302454.69364266
assam,781038,2018,q2,14557,27844594.363439623
assam,781308,2018,q2,13501,14412327.173391042
assam,782123,2018,q2,13067,12434331.737019075
assam,781010,2018,q3,53744,63112506.38368155
assam,782127,2018,q3,34599,82030505.12567952
assam,781032,2018,q3,33634,64706017.19869007
assam,781022,2018,q3,28483,65165029.42699838
assam,781001,2018,q3,23772,46640754.80828482
assam,781039,2018,q3,23417,24795434.492356982
assam,781038,2018,q3,20581,41002558.83435511
assam,783380,2018,q3,20313,31377434.881334245
assam,781308,2018,q3,20256,36590779.6446363
assam,781136,2018,q3,20134,24505351.774850026
assam,782123,2018,q4,191097,40365958.68121323
assam,782127,2018,q4,59167,55990370.032198705
assam,781032,2018,q4,51149,98762225.01484658
assam,782003,2018,q4,48402,33450786.817610316
assam,781022,2018,q4,44539,104401373.29655467
assam,781010,2018,q4,43288,77616354.09688722
assam,782126,2018,q4,38675,31863173.323863033
assam,781001,2018,q4,35778,72836714.43961805
assam,781319,2018,q4,34279,45240498.09739684
assam,781038,2018,q4,31676,62489723.74664806
assam,781010,2019,q1,503839,1078124661.8328056
assam,781032,2019,q1,62258,120121843.43270376
assam,781039,2019,q1,57692,41044662.983493246
assam,781022,2019,q1,55124,119978294.57746854
assam,782123,2019,q1,46667,41897236.731427655
assam,781001,2019,q1,43515,89813448.44109452
assam,782127,2019,q1,42671,51768766.27094724
assam,781136,2019,q1,42533,61584131.178694054
assam,781038,2019,q1,39406,76359941.51193222
assam,781314,2019,q1,32414,45265938.027977295
assam,781010,2019,q2,1651072,3400967170.8048086
assam,781032,2019,q2,67144,136158592.94434002
assam,781039,2019,q2,61117,41121611.0098705
assam,781022,2019,q2,56840,133563591.31288573
assam,781001,2019,q2,45316,99439900.43321508
assam,781038,2019,q2,40783,85345393.69140095
assam,781011,2019,q2,35256,71372278.76526672
assam,781028,2019,q2,35051,88623379.4863712
assam,781019,2019,q2,34614,71776708.63112444
assam,785001,2019,q2,34411,68114448.05145462
assam,781010,2019,q3,1013793,3958005278.9310026
assam,781032,2019,q3,94854,170916940.97272062
assam,781022,2019,q3,79856,158778818.6025424
assam,781039,2019,q3,76010,53729190.61250496
assam,781001,2019,q3,62282,124589790.03571916
assam,781038,2019,q3,58487,113539110.04477663
assam,781019,2019,q3,51280,92682137.46767974
assam,781011,2019,q3,49702,92674425.56703568
assam,781028,2019,q3,49020,109565259.66869253
assam,781005,2019,q3,48872,88506490.97296011
assam,781010,2019,q4,1082582,4255353965.453718
assam,781009,2019,q4,168681,609655507.1918839
assam,781032,2019,q4,100676,185406119.6723185
assam,781039,2019,q4,93370,61392432.94024345
assam,781022,2019,q4,87774,183566068.75048763
assam,781001,2019,q4,68636,147064092.20527714
assam,781038,2019,q4,64729,129171976.31138667
assam,781011,2019,q4,55522,108944084.25181107
assam,781028,2019,q4,54001,122295825.23809631
assam,781019,2019,q4,53185,96803120.00638849
assam,781009,2020,q1,1780036,7174086430.866011
assam,781032,2020,q1,118710,214331822.8278841
assam,781039,2020,q1,112344,71576592.16415787
assam,781022,2020,q1,107942,230073726.4604506
assam,781001,2020,q1,79047,168980460.26639146
assam,781038,2020,q1,77757,151759510.56487012
assam,781028,2020,q1,67504,156019307.00999779
assam,781011,2020,q1,66187,133654758.62515348
assam,781019,2020,q1,62192,112929794.87225011
assam,781005,2020,q1,57925,113264666.44706726
assam,781009,2020,q2,1192185,4778567764.009242
assam,781032,2020,q2,98935,166763954.39924344
assam,781022,2020,q2,89467,179401031.76221177
assam,783380,2020,q2,73336,119626131.76408282
assam,781038,2020,q2,71811,123805864.7382038
assam,781028,2020,q2,64789,139873982.96043786
assam,781011,2020,q2,63697,111255037.10041872
assam,786001,2020,q2,60266,116013366.45086381
assam,782435,2020,q2,59364,95325866.32569475
assam,781001,2020,q2,59124,122990395.0546651
assam,781009,2020,q3,2659242,10013749462.54474
assam,781032,2020,q3,118055,232420643.47510615
assam,786001,2020,q3,116668,338398316.1940736
assam,781022,2020,q3,112568,249091248.38401857
assam,781038,2020,q3,88704,179615224.2747016
assam,783380,2020,q3,80101,178370369.63103196
assam,781028,2020,q3,79450,195889630.84405822
assam,781001,2020,q3,74329,171892777.86614633
assam,781011,2020,q3,72486,143646695.19846505
assam,781012,2020,q3,69823,156945730.9019076
assam,781009,2020,q4,2706533,10280991607.128572
assam,781032,2020,q4,208338,423133157.9967661
assam,781022,2020,q4,191909,448388467.12385124
assam,781001,2020,q4,146326,361729899.31192243
assam,781038,2020,q4,141467,305286931.8707292
assam,786001,2020,q4,136686,399891954.20851076
assam,781028,2020,q4,124055,335253852.494928
assam,781011,2020,q4,115652,275380157.97551006
assam,781019,2020,q4,109902,224541693.9827264
assam,781005,2020,q4,107715,228190617.25331712
assam,781009,2021,q1,6524270,17428233384.59051
assam,786001,2021,q1,223886,596404833.4438283
assam,781022,2021,q1,220209,532676696.43146753
assam,781032,2021,q1,219173,454425488.5049339
assam,781001,2021,q1,164447,415951266.1170123
assam,781038,2021,q1,147267,339125036.70450056
assam,781028,2021,q1,134378,379837463.59430516
assam,781039,2021,q1,121609,125229899.36340648
assam,781011,2021,q1,118996,298364755.0464896
assam,781019,2021,q1,115698,244218722.4529047
assam,781009,2021,q2,9152474,20665273162.818207
assam,786001,2021,q2,301912,712393100.0840259
assam,781032,2021,q2,214544,426648785.4343436
assam,781022,2021,q2,210224,485126089.27296245
assam,781038,2021,q2,156202,329131794.605857
assam,781028,2021,q2,141496,376162457.3692011
assam,781319,2021,q2,141071,380180308.0508309
assam,781001,2021,q2,140945,344252530.57261163
assam,783330,2021,q2,140014,436650824.6769772
assam,781039,2021,q2,138550,131928199.0376262
assam,781009,2021,q3,12729978,27464031964.343338
assam,786001,2021,q3,427258,967975521.6469452
assam,781032,2021,q3,317420,611161689.2896398
assam,781022,2021,q3,306809,640424297.5125268
assam,781038,2021,q3,228604,464233898.47619295
assam,781001,2021,q3,214826,510386365.51873195
assam,781028,2021,q3,202529,500653116.2649457
assam,781011,2021,q3,185134,430608615.9835314
assam,781316,2021,q3,184851,502029448.6452037
assam,781319,2021,q3,181532,432011296.62647235
assam,781009,2021,q4,16779607,36391151860.79283
assam,786001,2021,q4,589421,1306149293.232204
assam,781032,2021,q4,478852,833712155.0773808
assam,781022,2021,q4,476771,875944174.2396414
assam,781001,2021,q4,350899,765800172.2543352
assam,781038,2021,q4,326950,624753356.359648
assam,781028,2021,q4,293043,655881497.7437193
assam,781316,2021,q4,285464,789572479.0883284
assam,781319,2021,q4,279718,685350696.6633132
assam,781019,2021,q4,258000,438702563.555657
assam,781009,2022,q1,21143287,46189827357.81514
assam,786001,2022,q1,737669,1585322411.8476655
assam,781022,2022,q1,642641,1105531337.2939954
assam,781032,2022,q1,607413,955576175.5206772
assam,781001,2022,q1,441260,881518668.7427199
assam,781038,2022,q1,429897,775937821.390959
assam,781028,2022,q1,382727,817368217.3828207
assam,781319,2022,q1,368895,924024506.300522
assam,781316,2022,q1,362610,1037947224.1412314
assam,781005,2022,q1,328830,517855589.3922645
assam,781009,2022,q2,27909097,54262481044.38667
assam,786001,2022,q2,1010236,1941254752.2972517
assam,781022,2022,q2,811780,1259138761.603972
assam,781032,2022,q2,753818,1091880235.144574
assam,781001,2022,q2,557255,1059437471.6575356
assam,781038,2022,q2,548977,903984431.7288729
assam,781319,2022,q2,492658,1098052924.3591151
assam,781316,2022,q2,486936,1132618346.6611218
assam,781028,2022,q2,483936,902088623.5927126
assam,784115,2022,q2,480261,916458107.4299153
assam,781013,2022,q3,23740033,43477837025.4255
assam,781009,2022,q3,4453845,8402332124.458529
assam,785001,2022,q3,1305456,2167988132.8763847
assam,781022,2022,q3,917155,1321082161.5434377
assam,781032,2022,q3,854723,1185465367.2670166
assam,788151,2022,q3,782629,1483869240.8816051
assam,786001,2022,q3,773303,1335823069.7053273
assam,781301,2022,q3,672975,1289345107.4433177
assam,784001,2022,q3,652030,1117819634.0792766
assam,781001,2022,q3,640733,1147070060.5891519
assam,781013,2022,q4,35940014,65266942297.03035
assam,781301,2022,q4,1464765,2697007904.954568
assam,785001,2022,q4,1165321,1892213052.0515342
assam,783380,2022,q4,1025231,1980825353.213442
assam,781022,2022,q4,1021760,1404907163.957292
assam,786001,2022,q4,1016397,1720962331.638275
assam,781032,2022,q4,945052,1228668811.6378405
assam,781103,2022,q4,813992,1537206912.0077815
assam,781001,2022,q4,753829,1316233723.5341868
assam,781038,2022,q4,712469,1030362512.4909468
bihar,800006,2018,q1,212121,159171214.37736017
bihar,800001,2018,q1,177256,242740752.86075908
