state,year,quater,district,transaction_count,transaction_amount
arunachal pradesh,2022,q2,tawang,132824,494351396.8226246
arunachal pradesh,2022,q2,west siang,121772,375530981.6496287
arunachal pradesh,2022,q2,lower dibang valley,104498,271945446.39483917
arunachal pradesh,2022,q2,lower subansiri,94109,287993729.77118087
arunachal pradesh,2022,q3,papum pare,1651143,3211809407.131925
arunachal pradesh,2022,q3,west kameng,371632,945171308.1838297
arunachal pradesh,2022,q3,east siang,286766,594752976.4068052
arunachal pradesh,2022,q3,lohit,236792,461745616.9201143
arunachal pradesh,2022,q3,changlang,216609,492535245.05507845
arunachal pradesh,2022,q3,namsai,151676,277199997.0357646
arunachal pradesh,2022,q3,tawang,138313,514855579.72383255
arunachal pradesh,2022,q3,west siang,136332,395192937.9954808
arunachal pradesh,2022,q3,lower dibang valley,112848,273001216.6677967
arunachal pradesh,2022,q3,lower subansiri,109261,285712248.1429684
arunachal pradesh,2022,q4,papum pare,1917365,3401999228.93926
arunachal pradesh,2022,q4,west kameng,421418,954522716.7333798
arunachal pradesh,2022,q4,east siang,327737,623525449.463265
arunachal pradesh,2022,q4,lohit,276551,503661703.8315097
arunachal pradesh,2022,q4,changlang,254818,572195646.772961
arunachal pradesh,2022,q4,namsai,188919,307955075.5201911
arunachal pradesh,2022,q4,west siang,176377,449302139.4960692
arunachal pradesh,2022,q4,tawang,155419,518332824.89263654
arunachal pradesh,2022,q4,lower subansiri,143172,339443886.23657525
arunachal pradesh,2022,q4,lower dibang valley,137218,308329533.63406837
assam,2018,q1,kamrup metropolitan,194617,284766218.98487484
assam,2018,q1,marigaon,79832,105067294.49868405
assam,2018,q1,barpeta,67801,56352302.37753609
assam,2018,q1,nagaon,66695,56352631.291476294
assam,2018,q1,cachar,56481,57250290.53047233
assam,2018,q1,sonitpur,51976,73005566.24909952
assam,2018,q1,kamrup,47859,41868129.255927615
assam,2018,q1,dibrugarh,44792,53258765.86975427
assam,2018,q1,tinsukia,41237,45886201.02896822
assam,2018,q1,jorhat,33322,41164542.05596451
assam,2018,q2,kamrup metropolitan,320417,548619364.2308466
assam,2018,q2,marigaon,109223,204057284.21875843
assam,2018,q2,nagaon,105834,129818644.91478491
assam,2018,q2,barpeta,102217,117541108.74699076
assam,2018,q2,cachar,83921,105147622.61224496
assam,2018,q2,sonitpur,82799,151230715.30607644
assam,2018,q2,kamrup,74537,83338163.66068907
assam,2018,q2,dibrugarh,70642,110954951.68517756
assam,2018,q2,tinsukia,66715,102921465.63822293
assam,2018,q2,jorhat,53341,70634515.73039348
assam,2018,q3,kamrup metropolitan,476050,884121118.8280818
assam,2018,q3,barpeta,145945,230125281.8407083
assam,2018,q3,nagaon,142195,208584967.9650631
assam,2018,q3,cachar,123735,189612378.33199263
assam,2018,q3,sonitpur,116196,252135800.71617544
assam,2018,q3,kamrup,112726,148929589.80060056
assam,2018,q3,marigaon,102867,189132040.91743046
assam,2018,q3,dibrugarh,98822,173048841.5837646
assam,2018,q3,tinsukia,90928,155121755.76365337
assam,2018,q3,jorhat,79724,118008412.28630178
assam,2018,q4,kamrup metropolitan,686010,1345451492.4344451
assam,2018,q4,nagaon,435103,317973029.4737475
assam,2018,q4,barpeta,225449,354675455.9326413
assam,2018,q4,marigaon,193075,207853575.09985885
assam,2018,q4,cachar,187360,272342253.1327299
assam,2018,q4,sonitpur,165399,358549931.5785284
assam,2018,q4,kamrup,162592,236088241.49952987
assam,2018,q4,dibrugarh,144931,264346941.49220377
assam,2018,q4,tinsukia,127171,253718923.0695014
assam,2018,q4,dhubri,120810,181651044.89215764
assam,2019,q1,kamrup metropolitan,1306775,2605380335.9221573
assam,2019,q1,nagaon,265767,382986937.00269973
assam,2019,q1,barpeta,262834,416977891.5222329
assam,2019,q1,cachar,206705,335675210.4339503
assam,2019,q1,kamrup,205094,325387078.1294668
assam,2019,q1,sonitpur,197716,409811805.4621542
assam,2019,q1,dibrugarh,180303,308520050.14443624
assam,2019,q1,marigaon,162645,225891536.78995085
assam,2019,q1,tinsukia,147896,296016100.5028683
assam,2019,q1,dhubri,129363,168832530.51137578
assam,2019,q2,kamrup metropolitan,2488968,5089657876.792284
assam,2019,q2,nagaon,231423,422774561.3600137
assam,2019,q2,barpeta,228864,466786096.3962827
assam,2019,q2,sonitpur,192707,444337498.7727274
assam,2019,q2,cachar,177976,335126276.2091832
assam,2019,q2,kamrup,176995,334724712.0725308
assam,2019,q2,dibrugarh,169357,356524668.62132466
assam,2019,q2,tinsukia,148294,323303192.86631006
assam,2019,q2,marigaon,130459,235342996.58975655
assam,2019,q2,jorhat,129744,231878110.7193352
assam,2019,q3,kamrup metropolitan,2188998,6080999088.202992
assam,2019,q3,barpeta,262253,505242250.25981045
assam,2019,q3,nagaon,258566,491551326.21533215
assam,2019,q3,sonitpur,257623,533288953.0348954
assam,2019,q3,cachar,242781,426502976.7731471
assam,2019,q3,dibrugarh,230118,425077484.1305032
assam,2019,q3,kamrup,222439,383883901.2477784
assam,2019,q3,tinsukia,196245,357008533.5524102
assam,2019,q3,jorhat,167468,274329134.3924885
assam,2019,q3,golaghat,121795,194779142.64060068
assam,2019,q4,kamrup metropolitan,2510384,7206165641.817837
assam,2019,q4,sonitpur,298139,613461613.2726699
assam,2019,q4,barpeta,295624,613479659.5323288
assam,2019,q4,nagaon,287586,546184547.4478518
assam,2019,q4,cachar,273506,482197783.15532976
assam,2019,q4,dibrugarh,255885,470389915.7975105
assam,2019,q4,kamrup,249708,461559258.766533
assam,2019,q4,tinsukia,224113,423685126.94560075
assam,2019,q4,jorhat,185402,307700398.0221567
assam,2019,q4,goalpara,139662,282003507.8056698
assam,2020,q1,kamrup metropolitan,3338601,10080547554.265474
assam,2020,q1,sonitpur,383179,755509094.6113625
assam,2020,q1,cachar,375774,659702346.1886156
assam,2020,q1,barpeta,367963,833078665.8149495
assam,2020,q1,nagaon,360749,736229612.8989755
assam,2020,q1,kamrup,322830,605538834.8588183
assam,2020,q1,dibrugarh,317878,585327059.678019
assam,2020,q1,tinsukia,286640,541758826.9845176
assam,2020,q1,jorhat,232108,371072710.739732
assam,2020,q1,golaghat,179380,301335497.7930421
assam,2020,q2,kamrup metropolitan,2543890,7190215278.036329
assam,2020,q2,nagaon,521404,889592664.4056509
assam,2020,q2,barpeta,519590,967512954.9444927
assam,2020,q2,sonitpur,510820,899403354.2732959
assam,2020,q2,kamrup,461735,696378364.1282136
assam,2020,q2,cachar,448258,671325302.7518412
assam,2020,q2,dibrugarh,447580,678491572.8304845
assam,2020,q2,tinsukia,420620,618021383.1902584
assam,2020,q2,jorhat,306847,406689798.0164192
assam,2020,q2,golaghat,290221,381486790.0123421
assam,2020,q3,kamrup metropolitan,4268591,13346088870.114109
assam,2020,q3,barpeta,553783,1306355860.1566281
assam,2020,q3,sonitpur,540972,1164586118.8388221
assam,2020,q3,nagaon,535675,1153926434.0592713
assam,2020,q3,dibrugarh,526945,1106487215.771987
assam,2020,q3,cachar,487493,920279966.2377983
assam,2020,q3,kamrup,445726,878646586.9277798
assam,2020,q3,tinsukia,442335,839411510.8503457
assam,2020,q3,jorhat,315288,542788284.757088
assam,2020,q3,golaghat,278714,484885427.8581189
assam,2020,q4,kamrup metropolitan,5300547,16105922899.456022
assam,2020,q4,barpeta,724763,2053361856.4779525
assam,2020,q4,sonitpur,676306,1560923095.7659311
assam,2020,q4,nagaon,667880,1665021995.8192074
assam,2020,q4,dibrugarh,631601,1479167066.80543
assam,2020,q4,cachar,623731,1434767202.3488228
assam,2020,q4,kamrup,557203,1271039293.2521
assam,2020,q4,tinsukia,543941,1209737013.9697673
assam,2020,q4,jorhat,400452,815676507.4744498
assam,2020,q4,goalpara,381733,1018165139.8396726
assam,2021,q1,kamrup metropolitan,9400818,24003716533.697937
assam,2021,q1,barpeta,768249,2378951523.3799787
assam,2021,q1,dibrugarh,680608,1710571109.9822497
assam,2021,q1,nagaon,675634,2019926209.3789358
assam,2021,q1,sonitpur,669242,1689369790.4289408
assam,2021,q1,cachar,614703,1577581912.6812966
assam,2021,q1,kamrup,557802,1450662971.6951797
assam,2021,q1,tinsukia,480161,1160430411.7091095
assam,2021,q1,goalpara,400249,1203600745.3463283
assam,2021,q1,jorhat,388882,856404785.4295709
assam,2021,q2,kamrup metropolitan,12113618,26948905679.32876
assam,2021,q2,barpeta,1094358,2927546915.4449625
assam,2021,q2,nagaon,928187,2446953429.3994994
assam,2021,q2,dibrugarh,870918,1976153977.7728927
assam,2021,q2,sonitpur,848080,1929013770.5926275
assam,2021,q2,cachar,743120,1680050955.980187
assam,2021,q2,kamrup,737877,1686926641.03952
assam,2021,q2,tinsukia,606143,1318534292.5264628
assam,2021,q2,goalpara,544911,1475602701.2507868
assam,2021,q2,dhubri,528440,1316708576.7981753
assam,2021,q3,kamrup metropolitan,16840668,36123082534.66112
assam,2021,q3,barpeta,1436928,3522432994.68204
assam,2021,q3,nagaon,1156024,2903215135.784228
assam,2021,q3,dibrugarh,1116075,2517711536.27678
assam,2021,q3,sonitpur,1030160,2385666128.443201
assam,2021,q3,cachar,998685,2285248942.8809485
assam,2021,q3,kamrup,957373,2112276358.4188256
assam,2021,q3,tinsukia,726497,1620117007.2069793
assam,2021,q3,dhubri,668723,1682447560.536893
assam,2021,q3,goalpara,650085,1747257315.9936595
assam,2021,q4,kamrup metropolitan,22903930,48177919267.36949
assam,2021,q4,barpeta,2145496,5341626359.643989
assam,2021,q4,nagaon,1599255,4181552742.898878
assam,2021,q4,dibrugarh,1489321,3247229901.0804715
assam,2021,q4,sonitpur,1437714,3119948215.769208
assam,2021,q4,cachar,1424029,3288405319.030481
assam,2021,q4,kamrup,1326629,2906827875.9780307
assam,2021,q4,dhubri,947815,2452971274.528925
assam,2021,q4,tinsukia,924326,2099664801.0310597
assam,2021,q4,goalpara,920783,2590433257.901761
assam,2022,q1,kamrup metropolitan,28908435,60093746992.89225
assam,2022,q1,barpeta,2846523,7413611760.549713
assam,2022,q1,nagaon,2049272,5405490459.948577
assam,2022,q1,cachar,1869862,4225305321.2857337
assam,2022,q1,dibrugarh,1830668,3721424814.9586687
assam,2022,q1,sonitpur,1805856,3651941482.2987123
assam,2022,q1,kamrup,1708845,3838019247.423967
assam,2022,q1,goalpara,1299073,3720380319.732236
assam,2022,q1,dhubri,1247298,3380205337.1301537
assam,2022,q1,darrang,1205741,2732173374.6894684
assam,2022,q2,kamrup metropolitan,37896005,70515346667.22394
assam,2022,q2,barpeta,3782074,8597920826.98738
assam,2022,q2,nagaon,2624899,6401629329.647786
assam,2022,q2,dibrugarh,2372318,4426557091.530311
assam,2022,q2,sonitpur,2331103,4228702694.640686
assam,2022,q2,cachar,2208886,4390976386.361718
assam,2022,q2,kamrup,2122755,4247651138.5524573
assam,2022,q2,darrang,1764727,3227701241.9922867
assam,2022,q2,dhubri,1748061,4095843491.5119724
assam,2022,q2,goalpara,1660385,4241626695.28664
assam,2022,q3,kamrup metropolitan,39606017,69410860235.2296
assam,2022,q3,barpeta,4561028,9149960686.489628
assam,2022,q3,sonitpur,3096898,5410346627.41358
assam,2022,q3,nagaon,2968058,6558107158.010572
assam,2022,q3,cachar,2665315,5192449137.351445
assam,2022,q3,kamrup,2430234,4614592326.476387
assam,2022,q3,dibrugarh,2307181,3933628296.025187
assam,2022,q3,jorhat,2264530,3694675386.605816
assam,2022,q3,dhubri,2223747,4556385241.834757
assam,2022,q3,goalpara,2054687,4590076568.303604
assam,2022,q4,kamrup metropolitan,48873033,84183380553.41818
assam,2022,q4,barpeta,5914147,12025232756.80872
assam,2022,q4,sonitpur,3570910,5955878582.005959
assam,2022,q4,kamrup,3473735,6488564510.007879
assam,2022,q4,nagaon,3466436,7442294882.997084
assam,2022,q4,cachar,3169492,6146128032.607638
assam,2022,q4,dhubri,2801543,5696918774.408015
assam,2022,q4,dibrugarh,2781759,4540236249.409073
assam,2022,q4,goalpara,2471469,5401152298.290413
assam,2022,q4,bongaigaon,2301942,4663672960.523357
bihar,2018,q1,patna,1197281,1282492050.6392517
bihar,2018,q1,muzaffarpur,388401,394717112.5966706
bihar,2018,q1,purbi champaran,254643,264192918.45434487
bihar,2018,q1,gaya,231873,227470166.1468206
bihar,2018,q1,samastipur,222241,213634124.82589722
bihar,2018,q1,darbhanga,217364,224628301.62800157
bihar,2018,q1,pashchim champaran,215866,236190496.6430267
bihar,2018,q1,nalanda,208901,190613485.9647957
bihar,2018,q1,vaishali,201678,211794626.32466358
bihar,2018,q1,rohtas,201231,181378994.9786085
bihar,2018,q2,patna,1650942,2328839155.6378717
bihar,2018,q2,muzaffarpur,554675,841276317.7006266
bihar,2018,q2,purbi champaran,373033,650452550.5678003
bihar,2018,q2,gaya,324390,438042055.7809132
bihar,2018,q2,darbhanga,322140,569573309.6554229
bihar,2018,q2,samastipur,316985,502582636.03288114
bihar,2018,q2,vaishali,316405,471071129.4019304
bihar,2018,q2,nalanda,306468,368156034.4352697
bihar,2018,q2,pashchim champaran,305553,542379988.9027045
bihar,2018,q2,madhubani,286112,554829469.6286854
bihar,2018,q3,patna,3360157,3873142430.776816
bihar,2018,q3,muzaffarpur,959708,1265457842.0721817
bihar,2018,q3,gaya,919453,893929004.0264461
bihar,2018,q3,nalanda,896006,768203889.8354421
bihar,2018,q3,rohtas,701262,668806719.3479261
bihar,2018,q3,purbi champaran,544285,921447417.5581727
bihar,2018,q3,pashchim champaran,427544,778844052.9981706
bihar,2018,q3,vaishali,427385,660314110.7619169
bihar,2018,q3,bhagalpur,422204,579615297.8454922
bihar,2018,q3,darbhanga,413648,764466707.7610799
bihar,2018,q4,patna,3256138,4907266831.02173
bihar,2018,q4,muzaffarpur,886640,1682571935.1825838
bihar,2018,q4,purbi champaran,732175,1458571863.5112107
bihar,2018,q4,gaya,724866,1079658570.770959
bihar,2018,q4,nalanda,666931,846144772.7533281
bihar,2018,q4,pashchim champaran,582470,1215256332.6509814
bihar,2018,q4,rohtas,534230,818426211.762433
bihar,2018,q4,samastipur,529944,1020002681.3963063
bihar,2018,q4,vaishali,522642,964760831.5562136
bihar,2018,q4,darbhanga,515957,1142706537.988927
bihar,2019,q1,patna,7894598,11217940482.124462
bihar,2019,q1,muzaffarpur,1262299,2061506662.05161
bihar,2019,q1,purbi champaran,1069790,1856147556.1115208
bihar,2019,q1,gaya,1025084,1460009336.4335551
bihar,2019,q1,nalanda,946010,1077003028.9911158
bihar,2019,q1,pashchim champaran,938338,1627339576.7365215
bihar,2019,q1,rohtas,879724,1104230103.111794
bihar,2019,q1,samastipur,792952,1239854737.091689
bihar,2019,q1,darbhanga,763583,1448771357.5992444
bihar,2019,q1,vaishali,749004,1174950625.584596
bihar,2019,q2,patna,13421445,26125484618.416542
bihar,2019,q2,muzaffarpur,1260648,2730311714.0709352
bihar,2019,q2,purbi champaran,937122,2207821269.5337534
bihar,2019,q2,gaya,919937,1718017778.5639153
bihar,2019,q2,pashchim champaran,754956,1807646307.2005067
bihar,2019,q2,darbhanga,727675,1822608072.2658947
bihar,2019,q2,nalanda,710450,1254625995.6495633
bihar,2019,q2,vaishali,706255,1503710719.585722
bihar,2019,q2,madhubani,689839,1830248520.9448543
bihar,2019,q2,saran,660816,1511533675.4801161
bihar,2019,q3,patna,13404838,29128507191.150093
bihar,2019,q3,muzaffarpur,1526447,2988596103.6486
bihar,2019,q3,gaya,1275920,1904955491.4095883
bihar,2019,q3,purbi champaran,1028626,2348550130.6085625
bihar,2019,q3,vaishali,835929,1574270004.8935204
bihar,2019,q3,darbhanga,802970,1893397261.696498
bihar,2019,q3,pashchim champaran,794590,1810006586.8164406
bihar,2019,q3,saran,768342,1481370486.8404396
bihar,2019,q3,nalanda,734808,1272371591.0222805
bihar,2019,q3,madhubani,732727,1815165089.5718448
bihar,2019,q4,patna,17235243,37707384360.64211
bihar,2019,q4,muzaffarpur,1900732,4136536726.049083
bihar,2019,q4,gaya,1627240,2505031784.840474
bihar,2019,q4,purbi champaran,1432859,3375935181.6552954
bihar,2019,q4,nalanda,1426896,1803708280.7329946
bihar,2019,q4,pashchim champaran,1130965,2726720273.8232546
bihar,2019,q4,rohtas,1129246,1764430308.22368
bihar,2019,q4,vaishali,1092261,2283531751.166889
bihar,2019,q4,darbhanga,1059279,2585981569.648556
bihar,2019,q4,saran,1039542,2265346427.1538324
bihar,2020,q1,patna,15560992,39935619593.17576
bihar,2020,q1,muzaffarpur,2083611,4863182774.540835
bihar,2020,q1,purbi champaran,1671939,4068019841.695636
bihar,2020,q1,gaya,1524983,2986729749.0724163
bihar,2020,q1,pashchim champaran,1495660,3918107336.096854
bihar,2020,q1,darbhanga,1296525,3181062829.7925153
bihar,2020,q1,siwan,1271446,3110551570.935919
bihar,2020,q1,madhubani,1264352,3304637932.8787394
bihar,2020,q1,samastipur,1233758,2987274105.577726
bihar,2020,q1,vaishali,1177251,2609194507.873907
bihar,2020,q2,patna,13807801,37859920784.96573
bihar,2020,q2,muzaffarpur,2572251,5903193156.447356
bihar,2020,q2,purbi champaran,2357758,5443836316.373771
bihar,2020,q2,gaya,1972685,4100072381.0730147
bihar,2020,q2,pashchim champaran,1947807,4653237699.000596
bihar,2020,q2,madhubani,1777506,4146168147.4088635
bihar,2020,q2,darbhanga,1660540,3932060943.7239046
bihar,2020,q2,saran,1590231,3305092760.4327326
bihar,2020,q2,bhagalpur,1561760,3998834364.7374625
bihar,2020,q2,samastipur,1536299,3614031763.2833586
bihar,2020,q3,patna,20716631,53687192629.51601
bihar,2020,q3,muzaffarpur,3476178,8200376318.760572
bihar,2020,q3,purbi champaran,3014805,7082795603.42408
bihar,2020,q3,gaya,2533169,5418904171.855324
bihar,2020,q3,madhubani,2378853,5502534112.219719
bihar,2020,q3,darbhanga,2323627,5614591300.218319
bihar,2020,q3,bhagalpur,2291210,5919155397.532424
bihar,2020,q3,pashchim champaran,2269399,5255815898.1095295
bihar,2020,q3,saran,2089459,4722794813.392221
bihar,2020,q3,vaishali,2036376,4585312142.295209
bihar,2020,q4,patna,24443301,59562106826.23723
bihar,2020,q4,muzaffarpur,4970912,12202451465.695423
bihar,2020,q4,purbi champaran,4295258,11303073256.046879
bihar,2020,q4,gaya,3671183,8039045789.856663
bihar,2020,q4,madhubani,3371688,8381284790.639081
bihar,2020,q4,darbhanga,3297598,8213612835.37384
bihar,2020,q4,pashchim champaran,3212814,8105523399.184195
bihar,2020,q4,saran,3186771,7973001812.2863655
bihar,2020,q4,bhagalpur,2991335,7190986202.2250805
bihar,2020,q4,siwan,2923089,7277805273.892392
bihar,2021,q1,patna,41272981,88998693556.23962
bihar,2021,q1,muzaffarpur,5221017,13070944463.381813
bihar,2021,q1,purbi champaran,4379932,11804741355.35818
bihar,2021,q1,gaya,3790466,8943163048.402979
bihar,2021,q1,bhagalpur,3729907,8757585231.542503
bihar,2021,q1,darbhanga,3456999,8967471837.097118
bihar,2021,q1,pashchim champaran,3418382,9047860514.271101
bihar,2021,q1,madhubani,3251471,8809359759.376596
bihar,2021,q1,saran,3020459,7424026781.0438
bihar,2021,q1,samastipur,2833659,7326852418.778886
bihar,2021,q2,patna,53400850,114936398151.99364
bihar,2021,q2,muzaffarpur,6872504,17019791090.77851
